timestamp,config_name,train_loss,train_acc,val_loss,val_acc,epochs,val_accuracy,val_precision,val_recall,val_f1,val_balanced_accuracy,val_auc_roc,val_pr_auc,val_cm_tp,val_cm_fp,val_cm_tn,val_cm_fn,val_specificity,val_sensitivity,val_cm_string,experiment_dir,training_time_seconds,augmentation_enabled
2026-03-12 08:47:57,baseline,0.2489434480667114,0.961864411830902,0.7132084965705872,0.8305084705352783,50,0.8305084745762712,0.8435094715852443,0.8305084745762712,0.8331695734053877,0.8364661654135338,0.5852130325814536,0.4673537457448636,18.0,7.0,31.0,3.0,0.8157894736842105,0.8571428571428571,,/home/cc09-g1/g01/outputs/trained_models/baseline_20260312_084718,,
2026-03-12 08:49:01,higher_dropout,0.2730185389518738,0.9661017060279846,0.6476439237594604,0.8644067645072937,50,0.864406779661017,0.8689511176615082,0.864406779661017,0.8656561029442386,0.862781954887218,0.6102756892230576,0.4011259092407195,18.0,5.0,33.0,3.0,0.868421052631579,0.8571428571428571,,/home/cc09-g1/g01/outputs/trained_models/higher_dropout_20260312_084823,,
2026-03-12 08:50:18,model_architechture,0.3165816962718963,0.9576271176338196,0.7536354660987854,0.8135592937469482,50,0.8135593220338984,0.8119295958279009,0.8135593220338984,0.8124963089824603,0.7913533834586466,0.4548872180451128,0.3185227714896494,15.0,5.0,33.0,6.0,0.868421052631579,0.7142857142857143,,/home/cc09-g1/g01/outputs/trained_models/model_architechture_20260312_084928,,
2026-03-12 08:52:34,model_architechture,0.2840304970741272,0.9533898234367372,0.8581469058990479,0.8305084705352783,50,0.8305084745762712,0.8305084745762712,0.8305084745762712,0.8305084745762712,0.8151629072681704,0.7731829573934837,0.6435082046265943,16.0,5.0,33.0,5.0,0.868421052631579,0.7619047619047619,,/home/cc09-g1/g01/outputs/trained_models/model_architechture_20260312_085144,,
2026-03-12 09:02:10,model_architechture,0.445191353559494,0.9110169410705566,0.665165901184082,0.8305084705352783,50,0.8305084745762712,0.8298438019275507,0.8305084745762712,0.8258251561106155,0.7938596491228069,0.231829573934837,0.2639923836332387,14.0,3.0,35.0,7.0,0.9210526315789472,0.6666666666666666,,/home/cc09-g1/g01/outputs/trained_models/model_architechture_20260312_090127,,
2026-03-12 09:03:19,baseline,0.2788542807102203,0.9745762944221495,0.8692975044250488,0.8305084705352783,50,0.8305084745762712,0.8355850323425857,0.8305084745762712,0.8320701286802983,0.8258145363408521,0.3796992481203007,0.2923424540029921,17.0,6.0,32.0,4.0,0.8421052631578947,0.8095238095238095,,/home/cc09-g1/g01/outputs/trained_models/baseline_20260312_090241,,
2026-03-12 09:04:24,higher_dropout,0.289252370595932,0.961864411830902,0.522783637046814,0.8474576473236084,50,0.847457627118644,0.8558111380145278,0.847457627118644,0.8494079405618761,0.849624060150376,0.4611528822055138,0.3225511992620043,18.0,6.0,32.0,3.0,0.8421052631578947,0.8571428571428571,,/home/cc09-g1/g01/outputs/trained_models/higher_dropout_20260312_090345,,
2026-03-12 09:05:33,model_architechture,0.2369928807020187,0.9745762944221495,0.8784939646720886,0.8305084705352783,50,0.8305084745762712,0.8355850323425857,0.8305084745762712,0.8320701286802983,0.8258145363408521,0.4235588972431078,0.3039490203182626,17.0,6.0,32.0,4.0,0.8421052631578947,0.8095238095238095,,/home/cc09-g1/g01/outputs/trained_models/model_architechture_20260312_090450,,
2026-03-12 09:17:10,model_architechture,0.2545952200889587,0.9745762944221495,1.0053235292434692,0.8135592937469482,50,0.8135593220338984,0.8225786924939468,0.8135593220338984,0.8159430384645151,0.81265664160401,0.631578947368421,0.452240872340948,17.0,7.0,31.0,4.0,0.8157894736842105,0.8095238095238095,,/home/cc09-g1/g01/outputs/trained_models/model_architechture_20260312_091621,,
2026-03-12 09:18:58,baseline,0.2726127207279205,0.961864411830902,0.6851514577865601,0.8305084705352783,50,0.8305084745762712,0.8435094715852443,0.8305084745762712,0.8331695734053877,0.8364661654135338,0.5087719298245614,0.3444841467640775,18.0,7.0,31.0,3.0,0.8157894736842105,0.8571428571428571,,/home/cc09-g1/g01/outputs/trained_models/baseline_20260312_091820,,
